"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Zm00001eb206420",615.122134998628,-0.188316290350731,0.299355679987852,-0.629072046865365,0.529301889788438,0.828647784341783
"gene:Zm00001eb231220",3926.33768442518,0.10292825265586,0.16380409244994,0.628361911576266,0.529766882445677,0.828647784341783
"gene:Zm00001eb247160",127.624952728302,0.254189183842634,0.4044967811825,0.628408421692606,0.529736421526208,0.828647784341783
"gene:Zm00001eb248750",514.247752549698,0.1599959554433,0.254416866881928,0.628873224500295,0.5294320566459,0.828647784341783
"gene:Zm00001eb315200",24.3288202449683,0.455017229677815,0.722566861277957,0.629723357189472,0.528875597974932,0.828647784341783
"gene:Zm00001eb319130",53.718578823893,-0.402270624090206,0.638986485649045,-0.629544807479931,0.52899244389624,0.828647784341783
"gene:Zm00001eb328590",1200.00848510616,0.190039041622857,0.302059427929872,0.629144545910277,0.52925442949608,0.828647784341783
"gene:Zm00001eb334680",18.4509377830512,-1.08620999636619,1.72795084199136,-0.628611630591525,0.529603344150877,0.828647784341783
"gene:Zm00001eb372840",35.8486326281126,0.516618151945609,0.821796425246055,0.628644924795004,0.529581542074679,0.828647784341783
"gene:Zm00001eb373720",16.6873270151078,-0.647939657183987,1.02986729507622,-0.629148687682168,0.529251718219454,0.828647784341783
"gene:Zm00001eb374140",56.5538516297522,0.802261560613537,1.2758133043002,0.628823635801155,0.529464524368372,0.828647784341783
"gene:Zm00001eb376890",697.27017755258,-0.14635413467637,0.232851931557999,-0.628528755149775,0.529657615539894,0.828647784341783
"gene:Zm00001eb431590",20.5699714186218,-0.533291923704656,0.848679137772754,-0.628378735813171,0.529755863627713,0.828647784341783
"gene:Zm00001eb051470",772.602707062521,-0.121288582978112,0.193103844921345,-0.628100300268567,0.529938236400461,0.828865345091497
"gene:Zm00001eb358100",699.422766125475,-0.137723393324494,0.219324013522291,-0.627944888991811,0.530040043257353,0.828974108808073
"gene:Zm00001eb027640",11.7799292581606,-0.631011456392027,1.00569595685219,-0.627437598901244,0.530372428113462,0.82897801022564
"gene:Zm00001eb032300",19.942316993004,-1.16465127830844,1.85662030615632,-0.627296423747278,0.530464947231954,0.82897801022564
"gene:Zm00001eb095980",2879.255457189,-0.113618342278868,0.181004435410761,-0.627710265889504,0.530193759038328,0.82897801022564
"gene:Zm00001eb099770",84.2697338910861,-0.272134972559443,0.433684785791022,-0.627494856807303,0.530334906488076,0.82897801022564
"gene:Zm00001eb110890",17.5217241955518,0.554607347319359,0.884010562752847,0.627376380653516,0.530412546477775,0.82897801022564
"gene:Zm00001eb170300",63.597321922576,0.56389565317005,0.898169075011355,0.627827954511706,0.530116651275479,0.82897801022564
"gene:Zm00001eb196760",19.9605467557332,-0.510270268945299,0.813346673855028,-0.627371187893062,0.530415949538194,0.82897801022564
"gene:Zm00001eb221100",445.499399720815,0.148171973729507,0.236211765449435,0.627284476908181,0.530472776967426,0.82897801022564
"gene:Zm00001eb223820",175.733525921551,-0.339393136744928,0.540778863357432,-0.627600595625726,0.530265618424463,0.82897801022564
"gene:Zm00001eb229990",3099.59944581048,-0.114413388300517,0.182230158442069,-0.627851005995197,0.530101548967659,0.82897801022564
"gene:Zm00001eb261210",435.239991139974,-0.149469591025612,0.238292865441298,-0.627251641583173,0.530494296929137,0.82897801022564
"gene:Zm00001eb283880",15.0507171663457,0.572149391423029,0.911999383258649,0.627357213092286,0.530425107938191,0.82897801022564
"gene:Zm00001eb345050",37.0570770660773,0.441730858366431,0.703694916910059,0.627730636887477,0.530180411868211,0.82897801022564
"gene:Zm00001eb369460",15.0507171663457,0.572149391423029,0.911999383258649,0.627357213092286,0.530425107938191,0.82897801022564
"gene:Zm00001eb039530",1418.15007724973,0.168454283221152,0.268623704212267,0.627101333872007,0.530592812840716,0.829081525568882
"gene:Zm00001eb111150",116.30483041304,-0.229816701739445,0.366628104702659,-0.626838746925388,0.530764942010527,0.829148760124685
"gene:Zm00001eb149360",14.7507370927067,-0.742883750738535,1.18489258406941,-0.62696295067285,0.530683521301468,0.829148760124685
"gene:Zm00001eb266800",8716.75927431625,0.119800680609544,0.191104199378361,0.626886698456868,0.530733507041056,0.829148760124685
"gene:Zm00001eb317990",988.910861538192,-0.110796717848522,0.176749486502079,-0.626857367685866,0.530752734925576,0.829148760124685
"gene:Zm00001eb063450",63.3363936681194,-0.28791143598065,0.459375098710471,-0.62674584841202,0.530825844983945,0.829193479121826
"gene:Zm00001eb325380",396.383811620807,-0.182920971396943,0.291930427883303,-0.626590974853996,0.530927385818353,0.82925124888579
"gene:Zm00001eb350770",17.9701704831384,0.590928721120587,0.94301770005935,0.626635874473402,0.530897946952368,0.82925124888579
"gene:Zm00001eb128570",52.4026453131339,0.312415138816669,0.498737082851502,0.626412491789165,0.531044418140866,0.829323203921002
"gene:Zm00001eb211370",123.796291770734,-0.252640537914106,0.40335530840948,-0.62634737326335,0.531087119972758,0.829323203921002
"gene:Zm00001eb281390",33.2102700595759,0.388661863687391,0.620433674954109,0.626435797051374,0.531029136010071,0.829323203921002
"gene:Zm00001eb313700",1244.32183060217,0.195400698452712,0.311980321330396,0.626323793819601,0.531102582752368,0.829323203921002
"gene:Zm00001eb216130",77.3843947104478,-0.267855845398903,0.427832689509649,-0.626076155391257,0.531264991318555,0.829526385885473
"gene:Zm00001eb017280",123.049056750692,0.399711456886116,0.638579221629694,0.625938714175553,0.531355140177856,0.829566305145495
"gene:Zm00001eb081110",276.853685365481,0.24508772691979,0.391523946479909,0.625984002059926,0.53132543461351,0.829566305145495
"gene:Zm00001eb324450",912.938995529653,-0.131912668716321,0.2107942665017,-0.625788693902909,0.531453548600335,0.829669522577941
"gene:Zm00001eb031090",37.7357247729798,0.420704944837011,0.672505901851418,0.625578071030759,0.531591725949256,0.829834808266171
"gene:Zm00001eb061730",45330.7675696851,0.185954797359416,0.297302574679455,0.625473215494041,0.531660522323522,0.829891774121477
"gene:Zm00001eb006560",716.080448092674,-0.140813798839586,0.225305944081557,-0.624989275864883,0.531978096606123,0.83015674587726
"gene:Zm00001eb179940",733.007163912593,-0.121634999320975,0.194625861632989,-0.624968327951942,0.531991845363073,0.83015674587726
"gene:Zm00001eb187750",31.4978018758073,-0.442899842519401,0.708647903977211,-0.62499280677142,0.531975779181729,0.83015674587726
"gene:Zm00001eb315990",124.596681261933,0.290126279242452,0.46415847540921,0.625058669857686,0.531932552488756,0.83015674587726
"gene:Zm00001eb386030",278.655979220837,0.219235129307478,0.350724908437192,0.625091415047697,0.531911062110234,0.83015674587726
"gene:Zm00001eb413030",300.204564338811,-0.195127423910812,0.31231460983252,-0.62477840538888,0.532116505572393,0.8303008399025
"gene:Zm00001eb095230",7177.31626219547,0.0914939672251044,0.146475569308583,0.624636365347402,0.532209746614272,0.83039589374556
"gene:Zm00001eb122060",68.1621710094579,0.340148282750946,0.544789565077127,0.62436636924716,0.532387006188964,0.830470714007802
"gene:Zm00001eb211330",1914.15878650083,-0.116329382952901,0.186307601635085,-0.624394184305756,0.532368743487064,0.830470714007802
"gene:Zm00001eb320790",1683.14113641181,0.16005002854441,0.256312984168004,0.624431996935058,0.532343917128135,0.830470714007802
"gene:Zm00001eb328000",594.528811198933,-0.135017768014606,0.21622888810836,-0.624420581337604,0.532351412120929,0.830470714007802
"gene:Zm00001eb415010",563.370742605778,-0.157297603589569,0.25200555037345,-0.624183091826621,0.532507349687453,0.830557574735637
"gene:Zm00001eb430920",68.8721388902361,0.307611692228188,0.492814881560317,0.624193188432639,0.532500719702334,0.830557574735637
"gene:Zm00001eb241160",480.004916456398,-0.131649543028147,0.210964374273115,-0.624036847367002,0.53260338650386,0.830656932933715
"gene:Zm00001eb057360",680.237449874003,-0.120441534147079,0.193026305154919,-0.62396435579293,0.532650994017923,0.83068075252355
"gene:Zm00001eb198710",742.034972545793,0.127195751108505,0.203868633918017,0.623910351798672,0.532686461552111,0.830685637809502
"gene:Zm00001eb043170",316.398123193037,-0.235874772220371,0.378145059494413,-0.623767959670662,0.532779984395179,0.830781050021982
"gene:Zm00001eb019210",1051.63886639588,0.15054758975994,0.241461266530043,0.623485463831978,0.532965551641029,0.830873831673822
"gene:Zm00001eb169150",12.3368189426284,0.620872886575892,0.995644058602041,0.623589204607562,0.532897402095555,0.830873831673822
"gene:Zm00001eb251680",1330.67168754262,0.117905192743488,0.189086200111773,0.623552605498402,0.532921444333809,0.830873831673822
"gene:Zm00001eb306940",329.315817783982,-0.151206780612614,0.242520489544547,-0.623480436216256,0.532968854501865,0.830873831673822
"gene:Zm00001eb046110",701.175778067424,-0.119346810990126,0.191507404681028,-0.623196848126619,0.533155172691784,0.831113858401209
"gene:Zm00001eb407790",1351.54825435771,-0.125937572659907,0.202137694952933,-0.623028637430696,0.533265703162668,0.831235720784475
"gene:Zm00001eb131540",466.973710071197,-0.175715588467787,0.282142467633204,-0.622790287268004,0.533422341789287,0.831429435782477
"gene:Zm00001eb307680",1763.29086989782,-0.134838689136264,0.216526794141469,-0.622734427260612,0.533459055154493,0.831436214701142
"gene:Zm00001eb432000",1167.27202899706,0.163966436044107,0.263336386921047,0.622650131875878,0.533514459771239,0.831472122756803
"gene:Zm00001eb077450",138.018626884457,-0.205158883315002,0.329593863028877,-0.622459658167322,0.533639662658549,0.831616799132431
"gene:Zm00001eb320920",70.7874012965702,0.277431712299174,0.44574865119738,0.622394956336784,0.533682196084708,0.831632634806269
"gene:Zm00001eb200190",15.0848826380631,1.13049866328358,1.81656537945664,0.622327539690162,0.53372651598779,0.831651252242757
"gene:Zm00001eb034010",1611.57021235104,-0.110702851446123,0.177980699838996,-0.621993573158585,0.533946093993533,0.831686200864126
"gene:Zm00001eb151890",142.192467518521,0.21614225284465,0.347375211535914,0.622215534289221,0.533800152780883,0.831686200864126
"gene:Zm00001eb219720",508.767853436332,-0.139229622422276,0.223860278671956,-0.621948758610734,0.533975562360954,0.831686200864126
"gene:Zm00001eb254240",17.2657277951693,-0.68014291541246,1.09328944227835,-0.622106908848479,0.533871572356158,0.831686200864126
"gene:Zm00001eb308610",11.8732271294244,0.94105740848637,1.51286645237831,0.622036007875628,0.533918191270804,0.831686200864126
"gene:Zm00001eb309730",347.75326780681,0.149676992346708,0.24063943872977,0.621996930913682,0.533943886092676,0.831686200864126
"gene:Zm00001eb381110",588.073755696113,0.135524265125003,0.217819658892842,0.622185645748692,0.533819803560394,0.831686200864126
"gene:Zm00001eb025070",237.473264890643,-0.163846409734802,0.263785131652681,-0.621135879449546,0.534510223771233,0.831876084179317
"gene:Zm00001eb055490",842.71259319818,0.183395191458803,0.295097735637216,0.621472716701098,0.534288640378468,0.831876084179317
"gene:Zm00001eb071760",99.6760182344064,1.31235395633746,2.11337390805566,0.620975754141322,0.534615576091885,0.831876084179317
"gene:Zm00001eb074620",121.325683890965,0.265813932131049,0.428055165430214,0.620980550167861,0.5346124204577,0.831876084179317
"gene:Zm00001eb077770",67.503652405659,0.351234469167627,0.565321222379259,0.621300696424223,0.534401795573716,0.831876084179317
"gene:Zm00001eb113130",13.8706225689635,-0.589764644867055,0.949218720292646,-0.621315859305039,0.534391820921976,0.831876084179317
"gene:Zm00001eb140810",85.7184310364528,0.26033203390016,0.419135797437435,0.621116200266861,0.534523170863522,0.831876084179317
"gene:Zm00001eb171190",1018.44496224858,-0.126648664908166,0.20391784410397,-0.6210769119528,0.53454901943413,0.831876084179317
"gene:Zm00001eb283800",1157.11685850396,0.12442608783937,0.200221000570569,0.621443742088958,0.534307699074556,0.831876084179317
"gene:Zm00001eb286340",1748.1900007262,-0.144121291196632,0.23194917782865,-0.621348575346536,0.534370299532317,0.831876084179317
"gene:Zm00001eb334210",198.220005125834,-0.226537815756576,0.364783793912296,-0.621019408036098,0.53458685355261,0.831876084179317
"gene:Zm00001eb343640",15.7222624712687,0.565954449567114,0.910453520124729,0.621618168371275,0.534192971490505,0.831876084179317
"gene:Zm00001eb356770",848.146143187193,-0.142129574208245,0.22865496078566,-0.62158972505948,0.534211679017588,0.831876084179317
"gene:Zm00001eb381190",22.8853731974316,0.467734652213355,0.752520464532853,0.621557385158573,0.534232949782598,0.831876084179317
"gene:Zm00001eb423640",8429.62079912344,0.106397410664058,0.171267349881434,0.621235809030243,0.534444481740019,0.831876084179317
"gene:Zm00001eb433560",27.4863938422416,0.48575010028833,0.781827291822643,0.621301028205244,0.534401577316023,0.831876084179317
"gene:Zm00001eb195970",285.853103645031,0.18300467895052,0.294765428298747,0.620848516757002,0.534699297709288,0.83195596621353
"gene:Zm00001eb048410",21.9135534930956,-0.540780276068064,0.871150382219825,-0.620765699132305,0.534753794881371,0.831990370064342
"gene:Zm00001eb093950",467.994528887356,-0.157170560449076,0.253310923243955,-0.620464993914655,0.534951693996717,0.832034719622082
"gene:Zm00001eb105580",1497.78344763923,0.34575581604159,0.557117422821348,0.620615694067898,0.534852511097746,0.832034719622082
"gene:Zm00001eb112630",810.085145582838,0.183045399935704,0.29503127021949,0.62042711540213,0.534976625096051,0.832034719622082
"gene:Zm00001eb140410",331.933326348783,-0.180170015870686,0.290385613758514,-0.620450901608769,0.534960969283996,0.832034719622082
"gene:Zm00001eb362140",305.83357907814,-0.156390190305989,0.25201212514454,-0.620566134332987,0.53488512767989,0.832034719622082
"gene:Zm00001eb375370",32.0380712482164,0.391889451104279,0.631639611585383,0.620432037377543,0.534973385488571,0.832034719622082
"gene:Zm00001eb120000",29.8187373344373,0.476156308226593,0.76764925635626,0.620278472601832,0.53507446533823,0.832136510354084
"gene:Zm00001eb383340",88.6533911153316,0.294021017478883,0.47406831385432,0.620208119560666,0.535120776536067,0.832158156731934
"gene:Zm00001eb280380",306.874585471616,-0.244724564051769,0.394638591786326,-0.620123244774483,0.535176649632116,0.832194669151326
"gene:Zm00001eb008030",80.9658984972262,-0.27446956522447,0.442725347442159,-0.619954486026641,0.535287752300786,0.832221350816708
"gene:Zm00001eb041930",2083.9787832176,0.12668807686412,0.204433350849075,0.619703567631921,0.53545296643244,0.832221350816708
"gene:Zm00001eb078140",593.144979091479,0.133715709705296,0.215714765638914,0.619872771848746,0.535341553175001,0.832221350816708
"gene:Zm00001eb126820",361.345005081111,-0.201847452601441,0.325705006407621,-0.619724746720129,0.53543902032938,0.832221350816708
"gene:Zm00001eb165640",57.2707789247623,0.359144460429155,0.579234249661909,0.620033191474405,0.535235934960797,0.832221350816708
"gene:Zm00001eb208170",65.5835991246224,-0.317260523161124,0.511932116526884,-0.619731626360002,0.535434490231976,0.832221350816708
"gene:Zm00001eb337520",5606.63126925196,0.148132966578323,0.238982579787463,0.61984838689943,0.535357608831046,0.832221350816708
"gene:Zm00001eb369090",205.203688299709,-0.24294424102879,0.391893940359993,-0.61992344358686,0.535308190420707,0.832221350816708
"gene:Zm00001eb373310",567.440066339598,0.260319466915553,0.420131186836034,0.619614718145523,0.535511474443993,0.832261934571457
"gene:Zm00001eb002430",1308.33729367491,-0.126415295227455,0.204160791300595,-0.619194774971892,0.535788053562812,0.832320580235429
"gene:Zm00001eb004510",19.4743896140163,0.5061717451078,0.818420787181736,0.618473715520865,0.536263118883908,0.832320580235429
"gene:Zm00001eb032630",48.4335708241728,-0.436479952628445,0.705140108701639,-0.618997483254962,0.535918016858256,0.832320580235429
"gene:Zm00001eb063700",763.167141150443,-0.119539086053837,0.19304208940289,-0.619238459465448,0.535759279130141,0.832320580235429
"gene:Zm00001eb081150",47.9293810585804,-0.357881686940839,0.579017588361694,-0.618084310622499,0.536519763894057,0.832320580235429
"gene:Zm00001eb088510",30.9592037419174,0.399511665022932,0.645599699228017,0.618822569930954,0.536033251959011,0.832320580235429
"gene:Zm00001eb126830",1040.05314431124,-0.134995881432373,0.218171885280412,-0.61875929274235,0.536074942840413,0.832320580235429
"gene:Zm00001eb134020",128.920545202378,-0.269709927427791,0.43543942181192,-0.619397128320383,0.535654772476679,0.832320580235429
"gene:Zm00001eb134540",14.5414987954179,0.608107183578832,0.982607525103814,0.618870879820084,0.536001423548716,0.832320580235429
"gene:Zm00001eb135840",168.335001677413,0.195483938280593,0.315586858750429,0.619429906094997,0.535633184796775,0.832320580235429
"gene:Zm00001eb139270",869.700842321929,-0.117458319506909,0.18968587439342,-0.619225442498122,0.535767853163237,0.832320580235429
"gene:Zm00001eb173700",838.92129801021,-0.118965300128802,0.192423995060868,-0.618245661572353,0.536413414858071,0.832320580235429
"gene:Zm00001eb196590",984.392462963521,-0.13519263770662,0.218528558911157,-0.618649747109635,0.536147122061301,0.832320580235429
"gene:Zm00001eb202120",3725.47233866794,-0.156287121440724,0.252878267230376,-0.618033028905341,0.536553566729425,0.832320580235429
"gene:Zm00001eb232120",1138.27281149731,-0.182583765207021,0.295306907749665,-0.618284775653808,0.5363876357281,0.832320580235429
"gene:Zm00001eb234830",267.849354376449,0.164466873196707,0.266090328934122,0.618086624401238,0.536518238769885,0.832320580235429
"gene:Zm00001eb253740",2120.99376678444,0.120724021674256,0.195328993512678,0.618054798231578,0.536539217138521,0.832320580235429
"gene:Zm00001eb263770",44.4778381225206,-0.51241241817579,0.828705440164249,-0.618328773217936,0.536358638759737,0.832320580235429
"gene:Zm00001eb274010",132.287808769528,-0.227589379772638,0.368134103582041,-0.618224113327545,0.536427617043058,0.832320580235429
"gene:Zm00001eb289810",562.143283615304,0.158744654557026,0.256330114447712,0.619297716536571,0.535720248478319,0.832320580235429
"gene:Zm00001eb322370",972.939746938798,-0.122924128702175,0.198565548177289,-0.619060707310728,0.535876367123725,0.832320580235429
"gene:Zm00001eb329270",5287.43492483982,0.0970562637153104,0.156925012373247,0.618488169906664,0.536253593624138,0.832320580235429
"gene:Zm00001eb329690",1173.17335010507,0.115103944264159,0.186236429558219,0.618052786649758,0.536540543095954,0.832320580235429
"gene:Zm00001eb331480",29.3331552418401,-0.411007023853699,0.664671827941534,-0.618360830978159,0.536337511317342,0.832320580235429
"gene:Zm00001eb335190",584.813706906518,0.157956233567585,0.255477018660342,0.618279618244601,0.536391034814098,0.832320580235429
"gene:Zm00001eb341370",676.104783563047,-0.131031681826058,0.211682275991056,-0.619001667534956,0.535915260354685,0.832320580235429
"gene:Zm00001eb355690",21250.9578640097,0.683089978307905,1.10341973213265,0.619066306696957,0.535872678527997,0.832320580235429
"gene:Zm00001eb367920",319.182873378728,-0.214791648336024,0.347317884910741,-0.618429564579505,0.536292214330297,0.832320580235429
"gene:Zm00001eb402960",576.774395234311,-0.131487801383401,0.212488151382338,-0.618800627366792,0.536047708877233,0.832320580235429
"gene:Zm00001eb405190",1381.3739175881,-0.114715124864999,0.185455825414283,-0.618557678674914,0.536207789403077,0.832320580235429
"gene:Zm00001eb413680",500.772575665428,0.149089519309955,0.240968030438752,0.618710785154754,0.536106903710798,0.832320580235429
"gene:Zm00001eb068860",49.3048094838534,0.436547864312988,0.706414807796271,0.617976661155845,0.536590723307763,0.832327960498517
"gene:Zm00001eb227660",808.448036754519,-0.127713506217168,0.206705436983368,-0.617852670355468,0.536672460305843,0.83235423238693
"gene:Zm00001eb403110",2811.38419723605,-0.0953974483826632,0.154400437938522,-0.617857369165285,0.536669362650511,0.83235423238693
"gene:Zm00001eb238580",15.928309028972,0.544486445752308,0.881357577066572,0.617781545107407,0.536719350193538,0.832376704284455
"gene:Zm00001eb290910",273.544536877305,-0.204622626029828,0.331273858895465,-0.617684192504902,0.536783534014145,0.832425992323034
"gene:Zm00001eb297190",369.994110976194,0.249422078724879,0.403888154316402,0.617552349726712,0.53687046309476,0.832460296771148
"gene:Zm00001eb389040",56.8595854604751,-0.311902860647868,0.505043022787423,-0.617576813409717,0.53685433270053,0.832460296771148
"gene:Zm00001eb043990",319.003006650186,0.159483083769183,0.258343036832787,0.617330684520862,0.537016631555081,0.83253619363044
"gene:Zm00001eb235930",55.3882000026209,0.333554282642852,0.540311987043545,0.617336447536504,0.537012831106269,0.83253619363044
"gene:Zm00001eb393440",12.919726587172,0.590805746662973,0.956944418473888,0.617387734603412,0.536979010195099,0.83253619363044
"gene:Zm00001eb213210",390.826918547941,-0.140306129118912,0.227348171099729,-0.617142106049162,0.537140998008683,0.832678749628473
"gene:Zm00001eb065550",814.284120450151,-0.131413350453931,0.212993724498021,-0.616982264447667,0.537246423990304,0.832727297660093
"gene:Zm00001eb248200",1522.17058501898,-0.104485517066018,0.169357891789858,-0.616950978556498,0.537267060296802,0.832727297660093
"gene:Zm00001eb282930",470.345039162135,-0.153621621230772,0.24900287000567,-0.61694719111982,0.537269558533127,0.832727297660093
"gene:Zm00001eb394410",1432.00879055964,-0.129120604032845,0.209333969062456,-0.616816298908092,0.537355900111988,0.83281087559586
"gene:Zm00001eb047780",705.395551752851,-0.160165739974151,0.259743983497917,-0.616629258615475,0.537479291240371,0.83287526475923
"gene:Zm00001eb051430",49.7148088850451,0.362838072270681,0.588584769935353,0.61645847939717,0.537591967311699,0.83287526475923
"gene:Zm00001eb203580",196.589582460229,-0.182890607861744,0.29659309206734,-0.616638123925755,0.537473442443176,0.83287526475923
"gene:Zm00001eb296520",80.8137188459409,0.653589264336974,1.0602236628519,0.616463570129045,0.53758860839619,0.83287526475923
"gene:Zm00001eb347150",1853.63401169873,-0.18807805480958,0.30505720447704,-0.616533725640091,0.537542320166049,0.83287526475923
"gene:Zm00001eb432590",191.950735822072,-0.193533220516795,0.313895840738133,-0.616552357182232,0.53753002751086,0.83287526475923
"gene:Zm00001eb020330",1380.39732855707,-0.139434327014752,0.22632055756018,-0.616092185870809,0.53783367908518,0.833106583396607
"gene:Zm00001eb050030",40.5131546720494,-0.363469331687222,0.590217910354437,-0.615822267184253,0.538011829415418,0.833106583396607
"gene:Zm00001eb063100",298.304788906296,0.181317624750072,0.294447180510022,0.6157899845942,0.538033138385874,0.833106583396607
"gene:Zm00001eb101490",131.81213413443,-0.398905916486743,0.647761931992609,-0.615821796226356,0.538012140280488,0.833106583396607
"gene:Zm00001eb123040",14.6706977737165,0.655079092046167,1.06358117212734,0.615918285518253,0.537948452498994,0.833106583396607
"gene:Zm00001eb230230",1385.72085203243,0.14960567379697,0.242895702929708,0.615925568021533,0.537943645834469,0.833106583396607
"gene:Zm00001eb243040",904.74515203551,0.890300003845175,1.44516866560031,0.616052662251261,0.537859763408321,0.833106583396607
"gene:Zm00001eb349430",205.425522907806,0.272594107378654,0.442519770808157,0.616004358134837,0.537891643440644,0.833106583396607
"gene:Zm00001eb409040",1178.72374337939,0.114480296580352,0.185821327074661,0.616077273704729,0.537843520562614,0.833106583396607
"gene:Zm00001eb359650",420.843883923409,-0.136964288407128,0.222525301189351,-0.61549984507417,0.538224671598074,0.833317845470033
"gene:Zm00001eb416360",926.504716545899,-0.123900128992496,0.20130486046809,-0.615485034511309,0.538234449586775,0.833317845470033
"gene:Zm00001eb355350",2109.82965989061,-0.109394514234047,0.177770084188867,-0.615370773621412,0.538309888047646,0.833384417496928
"gene:Zm00001eb295880",230.907435189768,0.190420394766422,0.309505831317331,0.615240087580732,0.538396177387924,0.833467779276636
"gene:Zm00001eb294550",446.872447864655,-0.141744035002943,0.230460962168185,-0.615045748613608,0.538524508293666,0.833616209813467
"gene:Zm00001eb035730",4081.05309697549,0.0968365688458226,0.157580695029301,0.614520508542095,0.538871425075631,0.833760106052769
"gene:Zm00001eb053510",887.718598482639,-0.119230324178187,0.19405213341307,-0.614424186331343,0.538935057263932,0.833760106052769
"gene:Zm00001eb099530",219.770861057493,0.195189149447943,0.317640157794225,0.614497709620175,0.538886486114099,0.833760106052769
"gene:Zm00001eb153580",146.170401841422,-0.220435943532123,0.358601718490863,-0.614709668597808,0.538746473495265,0.833760106052769
"gene:Zm00001eb158290",2404.91022951353,0.130093876100082,0.211665643306775,0.614619709026332,0.538805895384903,0.833760106052769
"gene:Zm00001eb197520",12.9074450415694,0.5888446713186,0.957821245419042,0.61477512023758,0.538703242138311,0.833760106052769
"gene:Zm00001eb203120",50.229062219552,0.320332829406764,0.521363458793352,0.614413657121551,0.538942013278018,0.833760106052769
"gene:Zm00001eb226830",67.1362236360302,0.345522549453422,0.5621286131756,0.614668140626184,0.53877390397071,0.833760106052769
"gene:Zm00001eb389570",31.9027559547651,-0.386307641243891,0.628500309860859,-0.614649881921958,0.538785964616132,0.833760106052769
"gene:Zm00001eb426160",222.740878622466,-0.172517348362694,0.280752018570205,-0.614483020429483,0.538896189950758,0.833760106052769
"gene:Zm00001eb237720",166.482738411264,-0.190915584733664,0.310811262104593,-0.614249250303606,0.539050632787055,0.833877928361501
"gene:Zm00001eb103170",746.710180452005,-0.116432637860887,0.189569676235052,-0.614194422722544,0.539086858449915,0.833883754430294
"gene:Zm00001eb294130",886.207011987531,-0.151987201907972,0.247484434938643,-0.61412832667902,0.539130531029657,0.833901098329332
"gene:Zm00001eb282450",2720.12636048433,-0.0993864425106235,0.161879602742557,-0.61395284413121,0.539246488712512,0.834030240519231
"gene:Zm00001eb113550",141.34139139574,-0.210837739818617,0.343474919406447,-0.613837366009029,0.539322802692134,0.8340921190724
"gene:Zm00001eb259400",276.612388053937,0.153857768205611,0.250735915980039,0.613624767733154,0.539463312893134,0.8340921190724
"gene:Zm00001eb281810",2158.71702979039,-0.0957682144577135,0.156074138733017,-0.613607194857158,0.539474927957848,0.8340921190724
"gene:Zm00001eb288360",124.940427866202,-0.22249961672957,0.362571308537412,-0.613671328895599,0.539432538176837,0.8340921190724
"gene:Zm00001eb330110",35.1437016761882,0.402134447070259,0.655371662144574,0.613597551280068,0.539481302082795,0.8340921190724
"gene:Zm00001eb404630",688.874152946176,-0.130538509780356,0.21269124427916,-0.613746514214861,0.539382846109158,0.8340921190724
"gene:Zm00001eb013240",815.678758323635,-0.141439154114619,0.230665445334852,-0.613178770271788,0.539758140569303,0.834155564614959
"gene:Zm00001eb015990",381.882503912886,0.143152970105503,0.233368188909102,0.61342109554298,0.539597940869382,0.834155564614959
"gene:Zm00001eb175620",466.377183245975,0.13995021241593,0.228232829075566,0.613190543108036,0.539750357071699,0.834155564614959
"gene:Zm00001eb277740",40.1870323758613,-0.346786301735604,0.565495514021529,-0.61324324090465,0.539715517118326,0.834155564614959
"gene:Zm00001eb277820",34.5625400256167,-0.419361014504214,0.683571872629564,-0.613484889147086,0.539555771281432,0.834155564614959
"gene:Zm00001eb316950",121.749803582581,-0.24889223052814,0.405928828644361,-0.613142533777017,0.539782098332389,0.834155564614959
"gene:Zm00001eb378180",12.8709719998849,0.794453208816328,1.29539375424149,0.613290905730449,0.53968400556922,0.834155564614959
"gene:Zm00001eb396040",687.036334701755,-0.130288632744737,0.212463551969167,-0.613228158605034,0.539725488323743,0.834155564614959
"gene:Zm00001eb073150",86.7360536338547,-0.313393645286284,0.511237007370198,-0.613010483920911,0.539869407615514,0.834204144915057
"gene:Zm00001eb344750",739.370761009998,-0.116590098171599,0.190196922337741,-0.612996765344944,0.539878478526965,0.834204144915057
"gene:Zm00001eb013300",446.672976002392,-0.144510574954057,0.235815280637423,-0.612812598757114,0.540000259397733,0.834247601528045
"gene:Zm00001eb036120",33.4675301125597,-0.538935025025542,0.879497781741446,-0.612775877567794,0.540024543070265,0.834247601528045
"gene:Zm00001eb060480",53.5728495193724,-0.412135358433201,0.672590961212038,-0.61275780110175,0.540036497213367,0.834247601528045
"gene:Zm00001eb108600",33.5540031907197,0.398232563901005,0.649872961707942,0.61278524783429,0.540018346473853,0.834247601528045
"gene:Zm00001eb101290",328.509972019044,-0.168657452663719,0.275352378364061,-0.612514965971081,0.540197099287297,0.834278721736105
"gene:Zm00001eb141940",1938.02161977601,-0.121544755604468,0.198446304554972,-0.612481829163003,0.540219016585446,0.834278721736105
"gene:Zm00001eb181860",440.494087125549,-0.164887854648791,0.269134111137697,-0.612660557785742,0.540100807437669,0.834278721736105
"gene:Zm00001eb199570",106.872349537813,-0.221754435174249,0.361998072024231,-0.612584575200183,0.540151059903618,0.834278721736105
